valid_id,rank,anime_name
17291,9203.0,Jinzou Konchuu Kabutoborg VxV
17307,15617.0,Dr. Typhoon
17317,18884.0,Pro Golfer Saru: Super Golf World e no Chousen!!
17339,10284.0,The Legend of Kentauros
17351,9482.0,Mangirl!: Asobu Henshuu Girl
17359,11048.0,Peeping Life: The Perfect Explosion
17379,9188.0,Street Fighter II: Yomigaeru Fujiwara-Kyou - Toki wo Kaketa Fighter-tachi
17387,11354.0,Imokawa Mukuzo: Genkanban no Maki
17395,11862.0,Ark Nine
17403,7814.0,Kaitou Lupin: 813 no Nazo
17441,17464.0,Kyojin no Hoshi: Chizome no Kesshousen
17457,15150.0,Chingou Muchabee
17467,4287.0,Otoko Ippiki Gaki Daishou
17483,17185.0,Kiki to Lala no Hansel to Gretel
17485,10328.0,Kiki to Lala no Ohimesama ni Naritai
17487,12719.0,Tantei Shounen Kageman
17489,17139.0,Kero Kero Keroppi no Daibouken: Fushigi na Mame no Ki
17501,11604.0,Abe George Kattobi Seishun Ki: Shibuya Honky Tonk
17505,2508.0,Mushibugyo
17537,,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku
17549,656.0,Non Non Biyori
17635,4576.0,Koitabi: True Tours Nanto
17637,6334.0,The Miyakawa Family's Hunger
17643,2383.0,Little Busters!: I Will Protect the World of Saitou!
17651,6689.0,Day Break Illusion
17655,5837.0,Mobile Suit Gundam AGE: Memory of Eden
17657,15112.0,Chibi Neko Tomu no Daibouken: Chikyuu wo Sukue! Nakama-tachi
17659,12186.0,Gunnm 3D Special
17667,16229.0,Harisu no Kaze
17687,14775.0,Bemubemu Hunter Kotengu Tenmaru
17703,15380.0,Danchi Tomoo
17705,6459.0,DD Fist of the North Star
17707,11276.0,Glass no Kamen desu ga
17721,19052.0,Rennyo Monogatari
17725,5091.0,Magical Star Kanon 100%!
17727,9566.0,Haitai Nanafa 2nd Season
17729,1783.0,The Fruit of Grisaia
17739,497.0,Hidamari Sketch: Sae & Hiro Graduation
17741,4672.0,A Town Where You Live
17777,7867.0,"Recently, my sister is unusual."
17785,7945.0,Haré+Guu: Movie Special - The Illusive Pilot Film
17811,10289.0,Imaginations
17821,6192.0,"Stella Women's Academy, High School Division Class C³"
17831,6123.0,Dog & Scissors
17835,19342.0,Seito Shokun! Kokoro ni Midori no Neckerchief wo
17843,11107.0,Inferno Cop: Fact Files
17867,,Nuki Doki! Tenshi to Akuma no Sakusei Battle
17887,9405.0,Ichirin-sha
17909,843.0,The Eccentric Family
17913,,Redial
17917,4000.0,Danball Senki Wars
17919,5202.0,Wish Upon the Pleiades
17957,10464.0,Hello Kitty no Papa Nante Daikirai
17965,9531.0,Tetsuwan Atom: Ao Kishi no Kan
17977,9690.0,Kiki to Lala no Hakuchouza no Ohimesama
17979,9944.0,Kiki to Lala no Papa to Mama ni Aitai
17981,17172.0,Kiki to Lala no Hoshi no Dance Shoes
17983,9930.0,Keroppi in the Christmas Eve Gift
17989,11435.0,Super Real Mahjong: Mahjong Battle Scramble - Konran-teki Sento Mahjong
18001,5241.0,Freezing Vibration
18029,10205.0,Hello Kitty in The Wonderful Sisters
18061,8326.0,Tiger Mask (Movie)
18063,8495.0,Tiger Mask: War against the League of Masked Wrestlers
18071,15013.0,Chalk-iro no People
18081,10335.0,Korokoro Kuririn in The Country Mouse and the Town Mouse
18083,9852.0,Hello Kitty in The Nutcracker
18133,11104.0,Ikeike! Momon-chan
18139,1572.0,Tonari no Seki-kun: The Master of Killing Time
18179,672.0,Yowamushi Pedal
18199,,Nudl Nude 2
18231,10995.0,Vanquished Queens Specials
18245,1330.0,White Album 2
18307,15712.0,Eunhajeonseol Tera
18329,17954.0,Meoteoldosawa Ttomae
18331,17959.0,Meoteoldosawa 108 Yogoe
18339,18889.0,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou
18341,18875.0,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2
18343,4025.0,Girls & Panzer: Fushou Akiyama Yukari no Sensha Kouza
18355,19905.0,Sore Ike! Anpanman: Minna de Teasobi - Anpanman to Itazura Obake
18447,8712.0,Spheres
18455,,M Ogui: Last Order
18463,,Sign
18483,,Bishoujo Animerama: Manami no Michi Tono Sou Nyuu!?
18489,10901.0,Pleasant Goat and Big Big Wolf: Moon Castle - The Space Adventure
18491,10738.0,Pleasant Goat and Big Big Wolf: Mission Incredible: Adventures on the Dragon's Trail
18497,1856.0,Yozakura Quartet: Hana no Uta
18507,2396.0,Free! - Iwatobi Swim Club
18525,,Rin x Sen + Ran -> Sem: Cross Mix
18549,7237.0,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party
18569,12667.0,Taiman Blues: Shimizu Naoto-hen
18577,18478.0,Noobow: Na Kokoro
18635,14407.0,Little Miss Akane
18637,8403.0,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou
18639,7720.0,Lagrange: The Flower of Rin-ne Season 2 Specials
18655,,Koikishi Purely☆Kiss The Animation
18671,1546.0,"Love, Chunibyo & Other Delusions!: Heart Throb"
18677,4741.0,"I Couldn`t Become a Hero, So I Reluctantly Decided to Get a Job"
18683,9785.0,Shibai Taroka
18703,11904.0,Star Dust
18753,1404.0,My Teen Romantic Comedy SNAFU OVA
18767,8430.0,BlazBlue: Alter Memory
18795,12106.0,Dagram vs. Round-Facer
18815,8597.0,Oh! Super Milk-chan Special
18841,12137.0,PES: Peace Eco Smile - Drive your Heart
18845,6032.0,Ninja Hattori-kun (2012)
18851,5491.0,Fate/Kaleid Liner Prisma Illya: Dance at the Sports Festival!
18881,10612.0,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Omake Flash
18919,12814.0,The Midnight★Animal
18937,16182.0,Hakken Taiken Daisuki! Shimajirou
18953,9141.0,Hitotsubu ni Kawaranu Ai wo Komete
18967,14303.0,Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken
19009,8513.0,DS Anime Soushuuhen '98
19059,13096.0,UFO Nitsukamatta Kodomo-tachi
19063,16883.0,Judo-bu Monogatari
19081,,Weekender Girl
19103,,Mesu Saga: Persona
19109,5198.0,Fate/Kaleid Liner Prisma Illya Shorts
19115,1240.0,Giovanni's Island
19117,3269.0,The Pilot's Love Song
19133,8752.0,Turning Girls
19135,10305.0,Kuroi Ame ni Utarete
19137,,EDEN
19151,7303.0,Walkure Romanze
19165,8947.0,Fate/Zero Cafe
19185,,HORIZON feat. Hatsune Miku
19187,,Fake Doll
19193,2304.0,Ghost in the Shell: Arise - Border 3: Ghost Tears
19195,1954.0,Ghost in the Shell: Arise - Border 4: Ghost Stands Alone
19207,11367.0,Maji de Otaku na English! Ribbon-chan: Eigo de Tatakau Mahou Shoujo - The TV
19209,11484.0,Devour Dinner
19219,11360.0,Modern No.2
19221,3258.0,My Mental Choices Are Completely Interfering With My School Romantic Comedy
19233,10460.0,Around
19235,,"Dance, Dance, Dance"
19239,,Old City Ward
19255,6096.0,Hyakka Ryouran: Samurai Bride Specials
19283,,Oyako Rankan The Animation
19383,3977.0,Theatre of Darkness: Yamishibai
19401,8276.0,Kuusou no Soratobu Kikai-tachi
19433,19908.0,Sore Ike! Anpanman: Omusubiman
19447,9612.0,Arata Kangatari Picture Drama
19463,16189.0,Hamuko Mairu!
19469,3442.0,Saiki Kusuo no Ψ-nan (ONA)
19479,10752.0,Monkey Punch: Manga Katsudou Daishashin - Crime Mate Special
19489,1011.0,Little Witch Academia: The Enchanted Parade
19497,16929.0,Kagerouka-kun
19505,16997.0,Kaizoku Ouji
19513,12915.0,Toki-iro Kaima
19515,17135.0,Kentoushi
19533,10836.0,Fujiko Fujio A no Mumako
19535,12675.0,Taka no Tsume GO: Utsukushiki Elleair Shoushuu Plus
19547,14787.0,Beompeoking Jaepeo
19559,18653.0,Otoko wa Tsurai yo: Torajirou Wasurenagusa
19569,,Junjou Shoujo Et Cetera
19573,8074.0,Short Peace Opening
19575,8053.0,So Cute It Hurts!!
19583,16645.0,Ishii Hisaichi no Dai Seikai
19597,11634.0,Milk House Dreaming: Ai no Shiki
19613,959.0,Initial D Legend 1 Awakening
19627,9347.0,Junkers Come Here: Memories of You
19647,88.0,Hajime No Ippo: The Fighting!
19669,1582.0,Kuroko's Basketball OVA
19671,1306.0,Free!: FrFr - Short Movie
19681,16552.0,Hustle Punch
19685,7062.0,If Her Flag Breaks
19687,7547.0,Kuiba 2
19695,15228.0,Clover 4/3
19697,3757.0,Toaru Kagaku no Railgun S: Motto Marutto Railgun
19703,1127.0,Kyousougiga
19717,14279.0,Zoku Naniwa Yuukyouden
19727,,Nexus
19729,18317.0,Naniwa Yuukyouden: Nekketsu!! Bakushou Mankai-hen
19731,8837.0,Osamu and Musashi
19745,18316.0,Naniwa Yuukyouden: Chou Gokudou! Yoru no Bat wa Manrui-hen
19747,,Dakaretai Onna
19749,18318.0,Naniwa Yuukyouden: Kyouretsu! Ana ga Attara Iretai-hen
19755,11588.0,Bottom Biting Bug 2
19759,3172.0,Assassination Classroom: Jump Festa 2013 Special
19769,8959.0,Magical Warfare
19773,7950.0,Akuma Tou no Prince: Mitsume ga Tooru
19775,1268.0,Knights of Sidonia
19783,18309.0,Nanbo no Monjai! Yankee Gurentai
19799,6520.0,Robot Girls Z
19811,11962.0,I wanna be!
19815,482.0,"No Game, No Life"
19817,18292.0,Namakemono ga Miteta
19825,7021.0,Saikyou Ginga Ultimate Zero: Battle Spirits
19831,5405.0,Ore wa Chokkaku
19845,6510.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai.: SD Chara ni Yoru Short Movie
19849,10916.0,Peeping Life 5.0ch
19855,5471.0,Nobunagun
19857,,Kagachi-sama Onagusame Tatematsurimasu: Netorare Mura Inya Hanashi The Animation
19859,,Yokujou Bazooka The Animation
19871,10004.0,Gaist Crusher
19873,17817.0,Marude Dameo
19875,7991.0,Robotan
19887,19715.0,Shouri Toushu
19889,5492.0,Genshiken Nidaime Specials
19897,18529.0,Ohayou! Spank (Movie)
19899,15830.0,Fujiko F. Fujio: Sukoshi Fushigi Tanpen Theater
19901,15546.0,Donkikko
19909,18794.0,Pipi Tobenai Hotaru
19917,18399.0,Nijuushi no Hitomi
19919,5384.0,Tesagure! Bukatsumono
19921,10387.0,Ogami Matsugorou
19923,11512.0,Anata ga Furikaeru Toki
19925,11124.0,KY-kei JC Kuuki-chan
19941,17200.0,Kimu no Juujika
19943,15688.0,Eikou e no Spur: Igaya Chiharu Monogatari
19945,11931.0,Zoku Natsume Yuujinchou: 3D Nyanko-sensei Gekijou
19947,7599.0,Ikkyuu-san (1978)
19959,9556.0,Barbapapa (1977)
19965,16607.0,Ikinari Dagon
19971,10182.0,The Stingiest Man in Town
19973,8084.0,Ashita no Joe Pilots
19977,11308.0,The Impression of First Gundam
19983,19697.0,Shounen Ninja Kaze no Fujimaru: Nazo no Arabiya Ningyou
19991,12899.0,Tobidase! Bacchiri
19993,17021.0,Kaminari Boy Pikkari★bee
19997,15797.0,Fight Da!! Pyuta
